"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-12","362.4","R","0.0",",R","15",",R","13",",R",,,,,"0",",R","18",",R","12",",R","0",",R","0",",R","-9.6",",R,26,",,,,,"61.9",",,R,23,","18.2",",R,01,","1079.3","R","511.2",",R","305.3",",,,R",,,"1.8",",R","4.4",",,,R","-0.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-01","0.0","R","0.0",",R","1",",R","1",",R",,,,,"0",",R","6",",R","0",",R","0",",R","0",",R","-5.7",",R,01,",,,,,"2.7",",,R,07,","14.1",",R,12,","1485.2","R","405.9",",R","2.7",",,,R",,,"5.2",",R","8.2",",,,R","2.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-02","0.0","R","0.0",",R","1",",R","1",",R",,,,,"0",",R","12",",R","3",",R","0",",R","0",",R","-11.3",",R,23,",,,,,"9.0",",,R,22,","16.5",",R,10,","1871.2","R","386.0",",R","9.2",",,,R",,,"4.6",",R","8.2",",,,R","0.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-03","0.0","R","0.0",",R","5",",R","5",",R",,,,,"0",",R","10",",R","1",",R","0",",R","0",",R","-8.4",",R,05,",,,,,"16.5",",,R,28,","18.8",",R,25,","2256.0","R","384.8",",R","54.8",",,,R",,,"5.9",",R","10.1",",,,R","1.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-04","0.0","R","0.0",",R","5",",R","5",",R",,,,,"0",",R","8",",R","0",",R","0",",R","0",",R","-8.6",",R,12,",,,,,"32.4",",,R,21,","21.0",",R,07,","2605.2","R","349.2",",R","85.4",",,,R",,,"6.7",",R","11.1",",,,R","2.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-05","1.3","R","1.3",",R","2",",R","0",",R",,,,,"0",",R","4",",R","0",",R","4",",R","0",",R","-6.2",",R,09,",,,,,"1.1",",,R,10,","24.6",",R,25,","2835.6","R","230.4",",R","2.0",",,,R",,,"10.9",",R","15.7",",,,R","6.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-06","26.3","R","25.0",",R","3",",R","3",",R",,,,,"0",",R","0",",R","0",",R","17",",R","0",",R","1.7",",R,18,",,,,,"5.2",",,R,23,","27.0",",R,27,","2919.7","R","84.1",",R","11.2",",,,R",,,"16.4",",R","20.9",",,,R","11.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-07","118.3","R","92.0",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","9.1",",R,04,",,,,,"0.0",",,R,31,+","29.2",",R,17,","23.3","R","23.3",",R","0.0",",,,R",,,"20.6",",R","24.8",",,,R","16.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-08","235.0","R","116.7",",R","2",",R","1",",R",,,,,"0",",R","0",",R","0",",R","30",",R","0",",R","13.7",",R,06,",,,,,"3.7",",,R,05,","29.6",",R,23,","25.2","R","1.9",",R","4.0",",,,R",,,"22.0",",R","26.7",",,,R","17.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-09","318.5","R","83.5",",R","6",",R","4",",R",,,,,"0",",R","0",",R","0",",R","19",",R","3",",R","4.8",",R,19,",,,,,"35.0",",,R,19,","34.0",",R,06,","104.9","R","79.7",",R","75.8",",,,R",,,"18.5",",R","22.7",",,,R","14.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-10","322.5","R","4.0","1,R","0",",R","0",",R",,,,,"0","1,R","1","1,R","0","1,R","13","1,R","0","1,R","-0.2","1,R,22,",,,,,"0.0",",,R,31,+","23.6","1,R,07,+","226.8","R","121.9","1,R","0.0",",,,R",,,"14.4","1,R","18.6","1,,,R","10.2","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-11","322.5","R","0.0",",R","7",",R","6",",R",,,,,"0",",R","14",",R","3",",R","0",",R","0",",R","-6.5",",R,03,",,,,,"45.5",",,R,08,","14.3",",R,23,","666.0","R","439.2",",R","119.6",",,,R",,,"3.7",",R","7.0",",,,R","0.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2022-12","322.5","R","0.0",",R","13",",R","10",",R",,,,,"0",",R","18",",R","4",",R","0",",R","0",",R","-7.3",",R,11,",,,,,"146.9",",,R,31,","15.6",",R,25,","1178.7","R","512.7",",R","523.2",",,,R",,,"1.8",",R","4.7",",,,R","-1.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-01","0.0","R","0.0",",R",,,,,,,,,"0",",R","26",",R","6",",R","0",",R","0",",R","-7.3",",R,17,",,,,,,,"9.9",",R,12,","1743.7","R","565.0",",R",,,,,"0.1",",R","3.1",",,,R","-2.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-02","0.0","R","0.0",",R","12",",R","11",",R",,,,,"0",",R","17",",R","8",",R","0",",R","0",",R","-10.8",",R,22,",,,,,"56.2",",,R,24,","11.2",",R,09,","2263.6","R","519.9",",R","265.0",",,,R",,,"-0.2",",R","2.7",",,,R","-3.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-03","0.0","R","0.0",",R","17","4,R","11","4,R",,,,,"0",",R","28",",R","13",",R","0",",R","0",",R","-9.9",",R,06,",,,,,"94.2","4,,R,05,","5.6",",R,18,","2885.6","R","622.0",",R","320.1","4,,,R",,,"-1.7",",R","0.8",",,,R","-4.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-04","0.0","R","0.0",",R",,,,,,,,,"0",",R","11",",R","3",",R","0",",R","0",",R","-9.5",",R,03,",,,,,,,"19.8",",R,29,","3266.8","R","381.2",",R",,,,,"5.6",",R","8.6",",,,R","2.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-05","0.4","R","0.4",",R",,,,,,,,,"0",",R","7",",R","0",",R","4",",R","0",",R","-3.0",",R,02,",,,,,,,"22.8",",R,16,","3522.2","R","255.4",",R",,,,,"10.1",",R","13.6",",,,R","6.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-06","4.4","R","4.0",",R",,,,,,,,,"0",",R","0",",R","0",",R","5",",R","0",",R","2.7",",R,20,",,,,,,,"25.6",",R,30,","3685.3","R","163.1",",R",,,,,"13.0",",R","17.2",",,,R","8.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-07","104.5","R","100.1",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","12.5",",R,10,",,,,,"0.9",",,R,18,","31.9",",R,16,","6.1","R","6.1",",R","1.1",",,,R",,,"21.4",",R","25.5",",,,R","17.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-08","144.0","R","39.5",",R","5",",R","2",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","9.7",",R,21,+",,,,,"8.2",",,R,20,","27.3",",R,16,","30.0","R","23.9",",R","19.3",",,,R",,,"18.8",",R","23.3",",,,R","14.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-09","148.5","R","4.5",",R","5",",R","2",",R",,,,,"0",",R","0",",R","0",",R","12",",R","0",",R","2.2",",R,30,",,,,,"20.7",",,R,30,","24.1",",R,16,+","141.5","R","111.5",",R","27.3",",,,R",,,"14.8",",R","19.1",",,,R","10.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-10","155.0","R","6.5",",R","2",",R","0",",R",,,,,"0",",R","0",",R","0",",R","7",",R","0",",R","2.0",",R,28,",,,,,"0.3",",,R,25,+","25.3",",R,18,","325.9","R","184.4",",R","0.6",",,,R",,,"12.6",",R","16.7",",,,R","8.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-11","155.0","R","0.0",",R","9",",R","6",",R",,,,,"0",",R","5",",R","0",",R","0",",R","0",",R","-2.2",",R,19,",,,,,"39.1",",,R,18,","18.7",",R,04,","655.2","R","329.3",",R","74.3",",,,R",,,"7.4",",R","10.9",",,,R","3.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2023-12","155.0","R","0.0",",R","8",",R","4",",R",,,,,"0",",R","6",",R","0",",R","0",",R","0",",R","-3.3",",R,01,",,,,,"45.4",",,R,19,","14.9",",R,16,","1037.1","R","381.9",",R","81.4",",,,R",,,"6.0",",R","9.3",",,,R","2.7",",,,R"
